 close, high, low, open, volume,Date,Ticker
7.7200,8.4100,7.6400,8.2400,351545800,2005-12-30,F
8.5800,8.9600,7.6600,7.7200,598794200,2006-01-31,F
7.9700,8.7000,7.9600,8.5300,297568500,2006-02-28,F
7.9600,8.2900,7.3900,8.0000,481735400,2006-03-31,F
6.9500,8.0500,6.9100,8.0500,615060800,2006-04-28,F
7.1600,7.4300,6.7500,7.0300,551201100,2006-05-31,F
6.9300,7.2500,6.1700,7.1500,570531000,2006-06-30,F
6.6700,6.9800,6.0600,6.9800,547360400,2006-07-31,F
8.3700,8.4700,6.4700,6.6800,900324300,2006-08-31,F
8.0900,9.4800,7.6100,8.2300,976324100,2006-09-29,F
8.2800,8.6700,7.8100,8.1000,562889900,2006-10-31,F
8.1300,9.1900,8.0000,8.3300,423233000,2006-11-30,F
7.5100,8.1500,6.8500,8.1000,1949105900,2006-12-29,F
8.1300,8.6200,7.4300,7.5600,1253117800,2007-01-31,F
7.9100,8.9700,7.6000,8.1700,804246600,2007-02-28,F
7.8900,8.2300,7.4400,7.7700,1042261300,2007-03-30,F
8.0400,8.3800,7.6700,7.9000,696489400,2007-04-30,F
8.3400,8.9800,7.9600,8.0400,774390500,2007-05-31,F
9.4200,9.7000,8.0500,8.3500,923970500,2007-06-29,F
8.5100,9.6400,7.9000,9.5700,1322019100,2007-07-31,F
7.8100,8.8700,7.4900,8.4800,963134100,2007-08-31,F
8.4900,9.0000,7.5000,7.7800,843237500,2007-09-28,F
8.8700,9.2400,8.1300,8.5600,1072907700,2007-10-31,F
7.5100,8.9900,6.8700,8.7700,1009426900,2007-11-30,F
6.7300,7.5200,6.6500,7.4700,757103000,2007-12-31,F
6.6400,6.9400,5.5000,6.7000,1158120600,2008-01-31,F
6.5300,6.9300,6.0100,6.6800,763577100,2008-02-29,F
5.7200,6.4200,4.9500,6.2700,1295999800,2008-03-31,F
8.2600,8.7900,5.7700,5.7700,1884881200,2008-04-30,F
6.8000,8.6800,6.5900,8.3100,1000801200,2008-05-30,F
4.8100,6.9300,4.4600,6.8500,1298279800,2008-06-30,F
4.8000,6.3300,4.3000,4.7100,1473192300,2008-07-31,F
4.4600,5.5000,4.2400,4.8000,1026615100,2008-08-29,F
5.2000,5.7000,4.1700,4.6700,1435125400,2008-09-30,F
2.1900,4.9500,1.8000,4.7500,1563375100,2008-10-31,F
2.6900,2.7400,1.0100,2.2500,1661350900,2008-11-28,F
2.2900,3.5400,2.0200,3.0000,2541585300,2008-12-31,F
1.8700,2.8500,1.8000,2.3000,1017368400,2009-01-30,F
2.0000,2.1600,1.5000,1.8600,574172400,2009-02-27,F
2.6300,2.9900,1.6500,1.9100,963893100,2009-03-31,F
5.9800,5.9900,2.4000,2.5600,2468701200,2009-04-30,F
5.7500,6.5400,4.7100,5.9900,2367699800,2009-05-29,F
6.0700,6.5300,5.2100,5.9500,1823650100,2009-06-30,F
8.0000,8.0000,5.2400,6.1200,1857588800,2009-07-31,F
7.6000,8.8600,7.1300,8.6900,1711751600,2009-08-31,F
7.2100,7.7700,6.7500,7.5100,1410174900,2009-09-30,F
7.0000,7.9800,6.6100,7.1800,1469989800,2009-10-30,F
8.8900,9.1400,7.2400,7.7300,2284758600,2009-11-30,F
10.0000,10.3700,8.7600,9.0100,1313338600,2009-12-31,F
10.8400,12.1400,10.0455,10.1700,2556631300,2010-01-29,F
11.7400,11.8800,10.4900,11.1400,1612414400,2010-02-26,F
12.5700,14.5400,11.7500,11.8100,3180990000,2010-03-31,F
13.0200,14.5700,12.3400,12.8400,2545750200,2010-04-30,F
11.7300,13.4900,10.1700,13.1800,2714125100,2010-05-28,F
10.0800,12.1500,9.7500,11.5000,1788548000,2010-06-30,F
12.7700,13.1800,10.0200,10.2300,1740320300,2010-07-30,F
11.2850,13.2400,10.9500,13.0600,1339522800,2010-08-31,F
12.2400,12.7500,11.4600,11.5300,1108738500,2010-09-30,F
14.1300,14.4700,12.1200,12.3500,1521047100,2010-10-29,F
15.9400,17.4200,14.1600,14.3200,2621318600,2010-11-30,F
16.7900,17.0300,16.1400,16.2400,1070529800,2010-12-31,F
15.9500,18.9700,15.4500,17.0150,2089855900,2011-01-31,F
15.0500,16.5100,14.4900,16.1400,1811316400,2011-02-28,F
14.9100,15.2000,13.7500,15.1000,1694518000,2011-03-31,F
15.4700,16.1800,14.4850,15.0300,1391133800,2011-04-29,F
14.9200,15.6900,14.3500,15.5200,1097287800,2011-05-31,F
13.7900,14.9000,12.6500,14.7800,1533251800,2011-06-30,F
12.2100,14.2200,12.0000,13.9200,1175379700,2011-07-29,F
11.1200,12.8100,9.8100,12.7500,2067271200,2011-08-31,F
9.6700,11.2700,9.3200,11.1400,1226287900,2011-09-30,F
11.6800,12.6500,9.0500,9.6600,1642757200,2011-10-31,F
10.6000,11.6800,9.7500,11.3300,1090835600,2011-11-30,F
10.7600,11.4200,9.8400,10.5100,1002379200,2011-12-30,F
12.4200,13.0500,10.9900,11.0000,1264807200,2012-01-31,F
12.3800,13.0000,11.9900,12.7300,898481400,2012-02-29,F
12.4750,13.0400,12.0000,12.4800,963165900,2012-03-30,F
11.2800,12.9500,11.1500,12.5000,937904000,2012-04-30,F
10.5600,11.3400,9.9600,11.2500,1012184100,2012-05-31,F
9.5900,10.8000,9.4600,10.3300,956337200,2012-06-29,F
9.2400,9.7900,8.8300,9.5000,848181000,2012-07-31,F
9.3400,9.7800,8.8200,9.1900,674626400,2012-08-31,F
9.8600,10.6600,9.3500,9.3700,767225900,2012-09-28,F
11.1600,11.1700,9.7100,9.8900,931586400,2012-10-31,F
11.4500,11.6000,10.3800,11.1900,886550600,2012-11-30,F
12.9500,13.0800,11.0300,11.5600,1147751657,2012-12-31,F
12.9500,14.3000,12.6700,13.2300,1270969800,2013-01-31,F
12.6100,13.3100,12.1000,13.1000,643595600,2013-02-28,F
13.1500,13.4700,12.3800,12.5600,595117226,2013-03-28,F
13.7100,13.7600,12.1500,13.0100,802194900,2013-04-30,F
15.6800,16.0400,13.3500,13.6399,998950500,2013-05-31,F
15.4700,16.0900,14.3000,15.9300,840682200,2013-06-28,F
16.8800,17.6750,15.5550,15.6100,857103700,2013-07-31,F
16.1900,17.5000,15.7100,17.0400,738452700,2013-08-30,F
16.8700,17.7700,16.2100,16.4200,771336600,2013-09-30,F
17.1100,18.0200,16.3500,16.9300,860633500,2013-10-31,F
17.0800,17.2400,16.5300,17.2400,672392400,2013-11-29,F
15.4300,17.2000,15.1000,17.1200,1037390500,2013-12-31,F
14.9600,16.7800,14.9000,15.4200,1003488000,2014-01-31,F
15.3900,15.4900,14.4000,15.0000,712696400,2014-02-28,F
15.6000,15.8300,15.0300,15.2000,617354600,2014-03-31,F
16.1500,16.4900,15.5300,15.6700,664199500,2014-04-30,F
16.4400,16.5600,15.4300,16.1500,504923500,2014-05-30,F
17.2400,17.3500,16.3800,16.5100,558726900,2014-06-30,F
17.0200,18.1200,17.0100,17.3400,618952400,2014-07-31,F
17.4100,17.5200,16.7200,17.0500,419701800,2014-08-29,F
14.7900,17.8700,14.4900,17.4800,653469631,2014-09-30,F
14.0900,14.8300,13.2600,14.7700,910129346,2014-10-31,F
15.7300,15.8400,13.8600,14.1000,601826199,2014-11-28,F
15.5000,16.1300,13.9300,15.7800,593569535,2014-12-31,F
14.7100,15.6500,14.3000,15.5900,596534720,2015-01-30,F
16.3400,16.6200,14.7350,14.7500,524657536,2015-02-27,F
16.1400,16.7400,15.6900,16.4100,609892208,2015-03-31,F
15.8000,16.1600,15.7000,16.1600,539661690,2015-04-30,F
15.1700,15.9400,15.1400,15.9000,428638676,2015-05-29,F
15.0100,15.6600,14.7800,15.3300,577413238,2015-06-30,F
14.8300,15.3000,14.2300,15.1400,672367234,2015-07-31,F
13.8700,15.0400,10.4400,14.9700,596411983,2015-08-31,F
13.5700,14.8800,13.0100,13.9450,743132834,2015-09-30,F
14.8100,15.8400,13.4200,13.7600,669014321,2015-10-30,F
14.3300,14.8950,13.8500,14.7900,443652862,2015-11-30,F
14.0900,14.6200,13.4000,14.3200,587839387,2015-12-31,F
11.9400,14.0000,11.2000,13.8700,1087248662,2016-01-29,F
12.5100,12.6500,11.0200,11.9200,795712499,2016-02-29,F
13.5000,13.8600,12.7200,13.0100,722921118,2016-03-31,F
13.5600,14.2200,12.3900,13.2800,736025667,2016-04-29,F
13.4900,13.7900,13.0200,13.6700,543620741,2016-05-31,F
12.5700,13.5500,12.0000,13.4300,778108502,2016-06-30,F
12.6600,14.0400,12.2100,12.8800,756129104,2016-07-29,F
12.6000,12.6200,11.9000,12.6100,707254342,2016-08-31,F
12.0700,12.7700,11.9300,12.6500,715544543,2016-09-30,F
11.7400,12.5300,11.6000,12.0600,657576586,2016-10-31,F
11.9600,12.5000,11.0700,11.7800,736810175,2016-11-30,F
12.1300,13.2000,12.0800,12.2300,708873675,2016-12-30,F
12.3600,13.2700,12.1300,12.2000,879357721,2017-01-31,F
12.5300,12.7650,12.2200,12.4500,586125652,2017-02-28,F
11.6400,12.7500,11.4100,12.6600,952479867,2017-03-31,F
11.4700,11.7000,11.0800,11.6400,778529559,2017-04-28,F
11.1200,11.5400,10.6700,11.4900,856966785,2017-05-31,F
11.1900,11.5400,10.9100,11.2500,842118435,2017-06-30,F
11.2200,11.8300,10.9500,11.3600,691497692,2017-07-31,F
11.0300,11.2000,10.4700,11.1100,752324160,2017-08-31,F
11.9700,12.0600,11.1400,11.1800,675295082,2017-09-29,F
12.2700,12.4600,11.8700,12.0000,856745414,2017-10-31,F
12.5200,12.6500,11.8700,12.4000,687354500,2017-11-30,F
12.4900,12.8100,12.2800,12.6200,583917952,2017-12-29,F
10.9700,13.4800,10.9000,12.5200,1126712937,2018-01-31,F
10.6100,11.0400,10.1900,10.9500,943633227,2018-02-28,F
11.0800,11.4400,10.1400,10.6500,983086409,2018-03-29,F
11.2400,11.7250,10.7000,11.0600,882523410,2018-04-30,F
11.5500,11.7350,10.9700,11.2500,701227111,2018-05-31,F
11.0700,12.1500,11.0300,11.6700,764216136,2018-06-29,F
10.0400,11.2600,9.8400,11.0200,851863061,2018-07-31,F
9.4800,10.1000,9.3500,10.0600,858464574,2018-08-31,F
9.2500,9.9400,9.0900,9.5300,803726638,2018-09-28,F
9.5500,9.6700,8.1700,9.4300,1300409817,2018-10-31,F
9.4100,9.8000,8.9600,9.5400,873823529,2018-11-30,F
7.6500,9.8500,7.4100,9.7100,956236809,2018-12-31,F
8.8000,9.0600,7.4800,7.5300,1004323476,2019-01-31,F
8.7700,8.9800,8.1600,8.7700,730016395,2019-02-28,F
8.7800,8.9700,8.3400,8.8500,944056340,2019-03-29,F
10.4500,10.5000,8.8600,8.8600,938067587,2019-04-30,F
9.5200,10.5000,9.3250,10.4800,800091488,2019-05-31,F
10.2300,10.3100,9.4600,9.6200,627588379,2019-06-28,F
9.5300,10.5600,9.4000,10.3400,891423556,2019-07-31,F
9.2800,9.5900,9.2100,9.5300,99539783,2019-08-02,F
89.6900,95.6300,82.1900,82.5000,333269000,1998-02-27,INTC
78.0600,91.3800,74.0000,89.8100,425380400,1998-03-31,INTC
80.8100,85.0600,71.3100,77.5000,386529700,1998-04-30,INTC
71.4400,85.4400,71.2500,80.9400,271927700,1998-05-29,INTC
74.1300,77.6300,65.6600,69.1300,360081300,1998-06-30,INTC
84.4400,88.2500,72.2500,74.6900,396391200,1998-07-31,INTC
71.1900,92.6300,70.9400,83.6300,440267900,1998-08-31,INTC
85.7500,89.0000,69.7500,70.9400,369103300,1998-09-30,INTC
89.1900,90.8100,75.8100,84.2500,393720800,1998-10-30,INTC
107.6000,115.9000,89.5600,89.7500,323424200,1998-11-30,INTC
118.6000,126.2000,105.7000,105.8000,302169200,1998-12-31,INTC
140.9000,143.7000,119.7000,119.9000,348445000,1999-01-29,INTC
119.9000,140.7000,118.9000,140.7000,361245300,1999-02-26,INTC
118.9000,124.4000,109.6000,118.8000,426651700,1999-03-31,INTC
61.1900,133.5000,55.0000,119.9000,444071350,1999-04-30,INTC
54.0600,65.0000,51.0000,61.1900,390906900,1999-05-28,INTC
59.5000,59.8800,50.1300,53.8100,459945300,1999-06-30,INTC
69.0000,71.7500,59.2500,59.7500,505707500,1999-07-30,INTC
82.1900,84.5000,69.5000,69.8800,547817500,1999-08-31,INTC
74.3100,89.5000,72.6300,83.6900,525774100,1999-09-30,INTC
77.4400,79.8100,65.0000,74.2500,602766400,1999-10-29,INTC
76.6900,83.8800,73.6300,77.6300,427254800,1999-11-30,INTC
82.3100,85.5000,70.5600,76.0600,420758900,1999-12-31,INTC
98.9400,106.6000,77.3800,83.2700,703466100,2000-01-31,INTC
113.0000,116.5000,96.6300,98.3800,482656100,2000-02-29,INTC
131.9000,145.4000,112.0000,112.9000,565675100,2000-03-31,INTC
126.8000,139.1000,108.4000,131.4000,604789400,2000-04-28,INTC
125.6000,131.0000,105.1000,127.9000,572953900,2000-05-31,INTC
133.7000,140.3000,124.1000,126.2000,425833700,2000-06-30,INTC
66.7500,147.5000,64.5000,134.1000,414569550,2000-07-31,INTC
74.8800,75.8100,60.5600,67.0600,688110000,2000-08-31,INTC
41.5600,75.6900,41.3800,75.6300,1467990100,2000-09-29,INTC
45.0000,47.0000,35.0000,42.9400,1423595100,2000-10-31,INTC
38.0600,47.8800,36.0000,44.3100,998090900,2000-11-30,INTC
30.0600,38.5000,29.8100,38.5000,1120692200,2000-12-29,INTC
37.0000,38.5900,30.0000,30.6900,1211434900,2001-01-31,INTC
28.5600,38.2300,28.0000,37.0600,909408600,2001-02-28,INTC
26.3100,33.6900,24.5600,28.2500,1421494900,2001-03-30,INTC
30.9100,32.5700,22.2500,26.0600,1232602500,2001-04-30,INTC
27.0100,32.5000,26.4000,30.7700,966714700,2001-05-31,INTC
29.2500,32.0000,26.1500,27.2600,1008249200,2001-06-29,INTC
29.8100,31.0000,27.0000,29.5800,965577600,2001-07-31,INTC
27.9600,32.2300,26.8800,30.6200,951559900,2001-08-31,INTC
20.4400,28.0900,18.9600,27.5600,1066764600,2001-09-28,INTC
24.4200,26.5000,19.0800,20.2100,1237428800,2001-10-31,INTC
32.6600,32.9900,24.2500,24.5300,1113379500,2001-11-30,INTC
31.4500,34.8500,31.4100,32.8800,851932500,2001-12-31,INTC
35.0400,36.7800,31.5600,31.9000,1104847100,2002-01-31,INTC
28.5500,35.0700,28.5000,35.0700,958632000,2002-02-28,INTC
30.4100,34.2500,29.0000,29.0900,923979300,2002-03-28,INTC
28.6100,31.4500,27.5100,31.4500,977552800,2002-04-30,INTC
27.6200,31.3600,25.5600,28.5700,976795600,2002-05-31,INTC
18.2700,28.2000,17.4500,27.4300,1334010600,2002-06-28,INTC
18.7900,19.8800,16.2600,18.3500,1507029200,2002-07-31,INTC
16.6700,19.6700,15.8200,18.7200,1182004600,2002-08-30,INTC
13.8900,17.0400,13.6700,16.4700,1253168200,2002-09-30,INTC
17.3100,17.5100,12.9500,14.0500,1881026700,2002-10-31,INTC
20.8800,21.3000,16.9100,17.1000,1250526600,2002-11-29,INTC
15.5700,22.0900,15.4200,21.8800,1176184400,2002-12-31,INTC
15.7000,18.0100,15.1400,16.0200,1296861600,2003-01-31,INTC
17.2600,17.2900,14.8800,15.6500,972981900,2003-02-28,INTC
16.2800,19.0100,15.5900,17.1300,1292712700,2003-03-31,INTC
18.3700,19.5600,16.2800,16.3800,1222054300,2003-04-30,INTC
20.8200,21.0100,18.3000,18.3700,1286127600,2003-05-30,INTC
20.8100,22.9190,19.9900,21.0000,1356186800,2003-06-30,INTC
24.8900,25.5000,20.5100,20.8700,1431224400,2003-07-31,INTC
28.5900,29.0400,23.3300,24.7800,1148633000,2003-08-29,INTC
27.5200,29.3800,27.2200,28.7700,1165832900,2003-09-30,INTC
32.9500,33.2800,27.8100,27.8200,1220535000,2003-10-31,INTC
33.5400,34.5100,31.6600,33.3300,904543000,2003-11-28,INTC
32.0500,34.4000,29.6600,33.8200,1082622400,2003-12-31,INTC
30.5200,34.6000,30.3500,32.3600,1125545500,2004-01-30,INTC
29.2000,31.4300,28.6500,30.8800,1096668000,2004-02-27,INTC
27.2000,30.1400,26.0300,29.0100,1699989600,2004-03-31,INTC
25.7300,28.5600,25.7200,27.3700,1377614900,2004-04-30,INTC
28.5500,28.9800,25.6100,26.0500,1195945600,2004-05-28,INTC
27.6000,29.0100,27.1250,28.3800,1025083900,2004-06-30,INTC
24.3800,27.4800,22.4600,27.4000,1685420600,2004-07-30,INTC
21.2900,24.9900,20.8600,24.0400,1268945500,2004-08-31,INTC
20.0600,21.7200,19.6400,21.1000,1564929800,2004-09-30,INTC
22.2600,22.6100,20.2200,20.3100,1523801700,2004-10-29,INTC
22.3800,24.9900,22.1500,22.1900,1424847200,2004-11-30,INTC
23.3900,24.5010,22.4400,22.5050,1490134800,2004-12-31,INTC
22.4500,23.7900,21.8900,23.6400,1589091300,2005-01-31,INTC
23.9900,24.6300,22.1699,22.4900,1420647100,2005-02-28,INTC
23.2300,25.4700,22.9600,24.3500,1362583000,2005-03-31,INTC
23.5200,23.9000,21.9400,23.3400,1365595400,2005-04-29,INTC
26.9600,27.4000,23.3499,23.5000,1293616200,2005-05-31,INTC
26.0200,28.0000,25.7300,26.8000,1169082600,2005-06-30,INTC
27.1400,28.8400,26.0800,26.2100,1067827200,2005-07-29,INTC
25.7200,27.6600,25.3100,27.2600,994634900,2005-08-31,INTC
24.6500,26.1200,23.8000,25.5800,1085852500,2005-09-30,INTC
23.5000,24.9600,22.7500,24.7400,1165374500,2005-10-31,INTC
26.6800,27.1500,22.5300,23.1800,1130819800,2005-11-30,INTC
24.9600,27.4901,24.8700,26.9400,1104580800,2005-12-30,INTC
21.2550,26.6300,21.0990,25.2000,1852525400,2006-01-31,INTC
20.6000,21.6800,19.8800,21.2400,1590202000,2006-02-28,INTC
19.4600,21.0000,19.3100,20.7500,1935500400,2006-03-31,INTC
19.9800,20.2700,18.6000,19.6400,1498496500,2006-04-28,INTC
18.0200,21.0000,17.7399,20.0100,1676106300,2006-05-31,INTC
19.0000,19.3600,16.7500,18.0500,1609055300,2006-06-30,INTC
18.0000,19.3900,16.8400,19.2700,1271383700,2006-07-31,INTC
19.5700,20.0000,17.2200,17.8900,1287884000,2006-08-31,INTC
20.5700,20.9500,19.0299,19.8950,1396655300,2006-09-29,INTC
21.3400,22.0300,20.1700,20.5600,1587909000,2006-10-31,INTC
21.3950,22.5000,20.3200,21.3700,1182225800,2006-11-30,INTC
20.2500,21.4500,20.0300,21.3200,909179000,2006-12-29,INTC
20.9600,22.3000,20.1400,20.4500,1614851100,2007-01-31,INTC
19.8600,21.6700,19.8000,20.9800,1175995900,2007-02-28,INTC
19.1300,19.8000,18.7500,19.5200,1380681800,2007-03-30,INTC
21.5000,22.3000,19.0300,19.1500,1477884000,2007-04-30,INTC
22.1799,23.1400,21.4500,21.5600,1282004400,2007-05-31,INTC
23.7399,24.4500,21.2900,22.3400,1332613900,2007-06-29,INTC
23.6200,26.5200,23.5300,23.8800,1499628800,2007-07-31,INTC
25.7500,25.8000,22.0900,23.5600,1533784300,2007-08-31,INTC
25.8600,27.7100,24.6000,25.8700,1186023200,2007-09-28,INTC
26.9000,26.9800,25.1600,26.0400,1566472800,2007-10-31,INTC
26.0800,27.5400,24.3200,26.7000,1368224000,2007-11-30,INTC
26.6600,27.9900,25.3800,26.0300,943306700,2007-12-31,INTC
21.1000,26.3400,18.0500,26.2800,2466431600,2008-01-31,INTC
19.9699,21.8200,19.5000,21.4000,1461654100,2008-02-29,INTC
21.1800,22.4500,19.4400,20.0600,1283615658,2008-03-31,INTC
22.2600,23.0200,20.5000,21.7000,1281765800,2008-04-30,INTC
23.1800,25.2900,22.3600,22.3600,1143725900,2008-05-30,INTC
21.4800,24.0000,21.2200,23.1000,1135974600,2008-06-30,INTC
22.1900,22.6200,19.7100,21.2700,1379893000,2008-07-31,INTC
22.8700,24.7500,21.9800,22.4100,1085887300,2008-08-29,INTC
18.7300,23.4800,17.2689,23.2700,1623820500,2008-09-30,INTC
16.0310,18.6900,13.3700,18.5000,2340996600,2008-10-31,INTC
13.8000,16.3900,12.0600,16.1300,1534106100,2008-11-28,INTC
14.6600,15.6800,12.3800,13.4600,1330676100,2008-12-31,INTC
12.9000,15.5100,12.5000,14.6900,1272188700,2009-01-30,INTC
12.7400,15.1500,12.0500,12.8200,1328263700,2009-02-27,INTC
15.0300,15.8900,12.0700,12.5400,1633445000,2009-03-31,INTC
15.7800,16.3900,14.6200,14.7700,1505340900,2009-04-30,INTC
15.7200,16.7400,15.0000,15.7600,1338935300,2009-05-29,INTC
16.5500,16.7000,15.6100,16.0300,1304048600,2009-06-30,INTC
19.2500,19.8000,15.7800,16.6700,1726189600,2009-07-31,INTC
20.3200,20.6500,18.4100,19.4800,1109221900,2009-08-31,INTC
19.5700,20.5800,19.2300,20.2200,988903204,2009-09-30,INTC
19.1100,21.2700,18.7436,19.4900,1704082000,2009-10-30,INTC
19.2000,20.5000,18.3100,19.0500,1184437600,2009-11-30,INTC
20.4000,21.1355,19.0000,19.4600,1038055000,2009-12-31,INTC
19.4000,21.5500,19.3000,20.7900,1509082400,2010-01-29,INTC
20.5300,20.9700,18.9500,19.4700,1125494400,2010-02-26,INTC
22.2900,22.7500,20.2600,20.6800,1290896200,2010-03-31,INTC
22.8400,24.3667,22.1600,22.4000,1550379100,2010-04-30,INTC
21.4200,23.4420,19.9000,22.9800,1830571300,2010-05-28,INTC
19.4500,22.0000,19.4000,21.3000,1364086200,2010-06-30,INTC
20.6000,22.2800,18.9600,19.4300,1607900800,2010-07-30,INTC
17.6650,21.2800,17.6000,20.9000,1643703522,2010-08-31,INTC
19.2000,19.6200,17.7500,17.9400,1347521700,2010-09-30,INTC
20.0500,20.5600,18.7700,19.4700,1399157800,2010-10-29,INTC
21.1575,21.8100,20.2200,20.3500,1126956500,2010-11-30,INTC
21.0300,22.0700,20.6500,21.4600,920821000,2010-12-31,INTC
21.4600,21.9400,20.2700,21.0100,1449438700,2011-01-31,INTC
21.4700,22.2100,21.0100,21.4900,1002697600,2011-02-28,INTC
20.1800,22.0800,19.7100,21.6100,1330377500,2011-03-31,INTC
23.1500,23.1900,19.3600,20.3800,1446913800,2011-04-29,INTC
22.5100,23.9600,22.1100,23.0200,1583498800,2011-05-31,INTC
22.1600,22.4800,21.0000,22.4500,1183643100,2011-06-30,INTC
22.3300,23.3900,22.0800,22.2100,945313300,2011-07-29,INTC
20.1300,22.6900,19.1600,22.5700,1552667100,2011-08-31,INTC
21.3350,22.9800,19.1600,20.2800,1336431600,2011-09-30,INTC
24.5400,25.2000,20.4000,21.1800,1523540600,2011-10-31,INTC
24.9100,25.4950,22.5100,24.1100,1137108100,2011-11-30,INTC
24.2500,25.7800,23.0500,24.8700,987696800,2011-12-30,INTC
26.4200,27.0000,24.3900,24.6201,1119898300,2012-01-31,INTC
26.8800,27.5000,26.3500,26.7400,782982800,2012-02-29,INTC
28.1150,28.4500,26.2000,27.0600,726544100,2012-03-30,INTC
28.3950,28.7800,27.2400,28.0400,747858300,2012-04-30,INTC
25.8400,29.2700,24.9200,28.4700,872560200,2012-05-31,INTC
26.6500,27.7500,24.8400,25.4000,789493000,2012-06-29,INTC
25.7000,26.8600,24.6800,26.5100,767755500,2012-07-31,INTC
24.8300,26.9000,24.1500,25.8300,753682300,2012-08-31,INTC
22.6550,25.1000,22.4800,25.0300,933236400,2012-09-28,INTC
21.6300,23.1700,21.2200,22.7800,1116041800,2012-10-31,INTC
19.5650,22.5400,19.2300,21.7600,1158066100,2012-11-30,INTC
20.6200,21.3100,19.5000,19.8800,805637100,2012-12-31,INTC
21.0400,23.0600,20.8800,21.1500,1220335600,2013-01-31,INTC
20.8800,21.3800,20.1000,21.1900,702460600,2013-02-28,INTC
21.8350,22.0400,20.6600,20.7900,755792900,2013-03-28,INTC
23.9500,24.0000,20.7500,21.6700,1251872500,2013-04-30,INTC
24.2800,24.7100,23.5800,23.8200,740062700,2013-05-31,INTC
24.2300,25.9800,23.4100,24.8800,870588100,2013-06-28,INTC
23.3350,24.4300,22.6300,24.3500,1016381600,2013-07-31,INTC
21.9800,23.4900,21.8900,23.4100,648993400,2013-08-30,INTC
22.9210,24.0850,21.9700,22.2100,645551600,2013-09-30,INTC
24.4700,24.7300,22.4800,22.9400,797993300,2013-10-31,INTC
23.8400,25.2900,23.5000,24.5100,591599400,2013-11-29,INTC
25.9550,26.0400,23.4000,24.0000,614535900,2013-12-31,INTC
24.5400,27.1183,24.4000,25.7800,834053300,2014-01-31,INTC
24.7600,24.9800,23.5000,24.5000,510845400,2014-02-28,INTC
25.8140,26.0600,24.3000,24.5500,587134100,2014-03-31,INTC
26.6900,27.2400,25.6400,25.8000,735619700,2014-04-30,INTC
27.3200,27.3200,25.7400,26.5100,491940100,2014-05-30,INTC
30.9000,31.0000,27.1200,27.3100,761349300,2014-06-30,INTC
33.8900,34.8300,30.4400,30.9900,835628800,2014-07-31,INTC
34.9200,35.2000,32.3900,33.7500,592820700,2014-08-29,INTC
34.8200,35.5600,33.6300,34.7600,557782431,2014-09-30,INTC
34.0100,34.7800,29.6500,34.6100,894737020,2014-10-31,INTC
37.2500,37.6900,33.0000,33.8100,562632298,2014-11-28,INTC
36.2900,37.9000,35.3300,37.2100,600092556,2014-12-31,INTC
33.0400,37.4890,33.0000,36.6700,689733549,2015-01-30,INTC
33.2500,34.7500,32.6120,33.0600,456578173,2015-02-27,INTC
31.2700,34.5000,29.3100,33.2900,910690733,2015-03-31,INTC
32.5500,33.0400,30.4500,31.1300,568144147,2015-04-30,INTC
34.4600,34.7500,31.9300,32.6300,498672730,2015-05-29,INTC
30.4150,34.5900,30.1500,34.3700,701952951,2015-06-30,INTC
28.9500,30.9200,27.6200,30.4900,829690985,2015-07-31,INTC
28.5400,29.6800,24.8700,29.0000,706212382,2015-08-31,INTC
30.1400,30.3200,27.6600,27.9500,678791690,2015-09-30,INTC
33.8600,35.0300,29.4600,30.2100,704005341,2015-10-30,INTC
34.7700,35.2900,31.9300,33.7300,459868401,2015-11-30,INTC
34.4500,35.5900,33.8150,35.0000,427835553,2015-12-31,INTC
31.0200,34.0100,29.2100,33.8800,615464938,2016-01-29,INTC
29.5900,31.1200,27.6800,30.7200,526508988,2016-02-29,INTC
32.3500,32.7500,29.7500,29.9300,471648909,2016-03-31,INTC
30.2800,32.4700,30.1000,32.2700,515836836,2016-04-29,INTC
31.5900,31.6500,29.5000,30.4500,431587463,2016-05-31,INTC
32.8000,33.0000,30.4400,31.6200,485379700,2016-06-30,INTC
34.8600,35.9300,32.3800,32.6400,530528750,2016-07-29,INTC
35.8900,35.9000,33.9900,34.8200,390892620,2016-08-31,INTC
37.7500,38.0500,35.0640,35.9900,506502139,2016-09-30,INTC
34.8700,38.3600,34.7100,37.6900,471650078,2016-10-31,INTC
34.7000,35.6600,33.4200,34.9000,412449276,2016-11-30,INTC
36.2700,37.3450,33.5600,34.8600,405906936,2016-12-30,INTC
36.8200,38.4500,36.1900,36.6100,456416060,2017-01-31,INTC
36.2000,36.9500,34.8400,36.8200,477551216,2017-02-28,INTC
36.0700,36.2950,34.6600,35.8500,546154580,2017-03-31,INTC
36.1500,37.5000,35.2100,36.1900,438432409,2017-04-28,INTC
36.1100,37.1700,35.0200,36.1100,422975592,2017-05-31,INTC
33.7400,36.5700,33.3400,36.1200,481423644,2017-06-30,INTC
35.4700,35.8600,33.2300,33.5100,424680174,2017-07-31,INTC
35.0700,36.7000,34.3800,36.3900,482381405,2017-08-31,INTC
38.0800,38.1500,34.9300,35.2400,416326959,2017-09-29,INTC
45.4900,45.8000,38.0800,38.1200,618010069,2017-10-31,INTC
44.8400,47.3000,43.7700,45.9700,554482283,2017-11-30,INTC
