 close, high, low, open, volume,Date,Ticker
75.1300,77.7800,72.2500,72.6800,47886300,2006-03-31,LMT
75.9000,77.9500,72.4100,75.3800,34214300,2006-04-28,LMT
72.4900,77.0900,71.7400,76.0000,37544100,2006-05-31,LMT
71.7400,73.4800,69.8700,72.1500,34454900,2006-06-30,LMT
79.6800,80.5900,72.0100,72.1000,44729500,2006-07-31,LMT
82.6000,84.4200,79.0600,79.1000,54886600,2006-08-31,LMT
86.0600,86.4500,80.7800,83.7100,42276100,2006-09-29,LMT
86.9300,89.8900,82.7000,86.4000,45230700,2006-10-31,LMT
90.4500,91.1400,84.8900,87.1500,41546400,2006-11-30,LMT
92.0700,93.2400,89.8500,90.5500,26494700,2006-12-29,LMT
97.1900,98.7500,91.0800,91.6000,42291900,2007-01-31,LMT
97.2600,103.5000,95.8400,96.9000,37655200,2007-02-28,LMT
97.0200,100.0200,92.6800,96.2500,36235400,2007-03-30,LMT
96.1400,98.6400,93.1900,97.3500,42457000,2007-04-30,LMT
98.1000,100.1000,94.0000,96.4000,43725000,2007-05-31,LMT
94.1300,99.3500,93.0600,98.2300,40620600,2007-06-29,LMT
98.4800,107.3300,94.1100,94.6700,51024300,2007-07-31,LMT
99.1400,102.7600,88.8600,98.8700,69711000,2007-08-31,LMT
108.4900,108.7500,94.9700,99.2500,44011300,2007-09-28,LMT
110.0400,113.7400,103.3300,108.1500,52658300,2007-10-31,LMT
110.6700,113.5000,105.8700,109.0000,49862800,2007-11-30,LMT
105.2600,111.9300,105.2584,111.3000,36273500,2007-12-31,LMT
107.9200,110.2500,90.4400,105.2600,62762800,2008-01-31,LMT
103.2000,110.1500,102.8700,107.7800,40489300,2008-02-29,LMT
99.3000,104.9300,98.3500,103.3800,44373300,2008-03-31,LMT
106.0400,108.3100,98.5000,99.9600,41909700,2008-04-30,LMT
109.4400,110.6000,104.9400,105.7600,31962700,2008-05-30,LMT
98.6600,109.8700,97.8000,109.2300,47024500,2008-06-30,LMT
104.3300,107.4290,98.0100,99.0200,60546200,2008-07-31,LMT
116.4400,120.3000,102.8600,104.5000,61319200,2008-08-29,LMT
109.6700,119.9500,106.0100,117.6000,71142900,2008-09-30,LMT
85.0500,109.7000,72.4000,108.9000,102286600,2008-10-31,LMT
77.1100,86.6700,67.3800,84.9500,55684300,2008-11-28,LMT
84.0800,84.9700,70.9800,76.4200,58116500,2008-12-31,LMT
82.0400,85.9000,76.7000,84.3400,62770200,2009-01-30,LMT
63.1100,82.4600,63.1100,81.0000,74282000,2009-02-27,LMT
69.0300,72.8300,57.4100,60.6300,95113100,2009-03-31,LMT
78.5300,80.6300,65.2100,67.5300,77153500,2009-04-30,LMT
83.6300,83.9800,78.6200,78.6700,46691000,2009-05-29,LMT
80.6500,87.0600,79.1400,83.7500,47269400,2009-06-30,LMT
74.7600,82.9200,73.1100,80.9600,70438900,2009-07-31,LMT
74.9800,77.1600,73.2100,75.4000,64500100,2009-08-31,LMT
78.0800,80.3300,72.2000,76.0000,88520100,2009-09-30,LMT
68.7900,78.1200,67.3900,77.9500,111022200,2009-10-30,LMT
77.2300,78.6700,67.9000,69.0400,58169600,2009-11-30,LMT
75.3500,79.6500,74.4300,77.7300,56232100,2009-12-31,LMT
74.5200,78.7000,73.6100,75.8700,57485800,2010-01-29,LMT
77.7600,78.0500,74.0350,75.3400,58234500,2010-02-26,LMT
83.2200,87.1850,77.6900,77.7500,57643400,2010-03-31,LMT
84.8900,87.0600,81.4900,83.6100,37807300,2010-04-30,LMT
79.9200,86.9800,76.0600,85.2900,58169900,2010-05-28,LMT
74.5000,81.7000,74.3600,79.8500,47594000,2010-06-30,LMT
75.1500,76.3400,72.3500,74.5000,48232300,2010-07-30,LMT
69.5200,76.0000,69.3600,75.8400,50900600,2010-08-31,LMT
71.2800,73.4500,68.1900,70.0900,55637300,2010-09-30,LMT
71.2900,72.6900,67.8700,71.5301,62996200,2010-10-29,LMT
68.0400,73.7000,67.6800,71.7100,71396900,2010-11-30,LMT
69.9100,70.4200,68.0200,68.6500,54065900,2010-12-31,LMT
79.6000,81.0000,69.6200,70.2000,77698600,2011-01-31,LMT
79.1600,82.4299,79.0100,79.6800,44030500,2011-02-28,LMT
80.4000,81.7500,78.2000,79.4700,51486100,2011-03-31,LMT
79.2500,81.9200,75.8100,80.5000,45511400,2011-04-29,LMT
77.9000,80.8300,76.6800,79.3500,45706300,2011-05-31,LMT
80.9700,81.2700,75.1000,77.7600,50504800,2011-06-30,LMT
75.7300,82.2300,74.4400,80.8700,42096900,2011-07-29,LMT
74.1900,76.1100,66.3600,76.1100,77120500,2011-08-31,LMT
72.6400,77.0400,69.1000,74.4000,64801800,2011-09-30,LMT
75.9000,79.9000,70.3700,72.5800,47711700,2011-10-31,LMT
78.1500,78.8700,72.3667,74.5550,62523300,2011-11-30,LMT
80.9000,81.8600,76.0200,78.1400,38797600,2011-12-30,LMT
82.3200,83.7100,79.0500,82.1200,43141300,2012-01-31,LMT
88.4100,90.1500,82.2600,82.5400,57926800,2012-02-29,LMT
89.8600,91.0900,87.4100,88.6100,30148900,2012-03-30,LMT
90.5400,92.2400,87.6700,89.4100,30429600,2012-04-30,LMT
82.8000,91.0200,81.5200,90.6100,51087600,2012-05-31,LMT
87.0800,87.0900,80.1400,81.6400,32647700,2012-06-29,LMT
89.2700,90.5100,85.6500,87.3200,30197800,2012-07-31,LMT
91.1400,93.9900,87.4700,89.8600,34456000,2012-08-31,LMT
93.3800,93.7000,90.0100,91.1900,30347500,2012-09-28,LMT
93.6700,94.9600,91.3860,93.3700,24745400,2012-10-31,LMT
93.3000,95.9200,87.0800,93.7700,37681600,2012-11-30,LMT
92.2900,93.6700,88.7900,93.2500,39181800,2012-12-31,LMT
86.8700,96.5200,86.7200,93.7900,50468300,2013-01-31,LMT
88.0000,89.0800,85.8800,87.5200,67952700,2013-02-28,LMT
96.5200,96.5900,86.5100,87.7500,37656500,2013-03-28,LMT
99.0900,99.4900,94.0000,96.1400,37978800,2013-04-30,LMT
105.8300,108.8000,98.7700,98.9000,49673500,2013-05-31,LMT
108.4600,109.2600,103.0400,106.0000,34733100,2013-06-28,LMT
120.1200,121.5700,105.5400,108.4600,32997000,2013-07-31,LMT
122.4200,126.7290,120.7500,120.7600,37231100,2013-08-30,LMT
127.5500,131.6000,122.5400,123.3500,28056200,2013-09-30,LMT
133.3400,134.9600,121.5200,127.7700,38455500,2013-10-31,LMT
141.6700,144.4300,133.4300,133.5400,38021600,2013-11-29,LMT
148.6600,149.9900,135.3856,141.8500,28866500,2013-12-31,LMT
150.9100,158.4300,145.1200,147.0500,45547000,2014-01-31,LMT
162.3000,168.4100,144.6900,150.5400,43922400,2014-02-28,LMT
163.2400,167.8700,157.0100,160.8200,38104200,2014-03-31,LMT
164.1400,165.1300,153.5400,163.5200,32120800,2014-04-30,LMT
163.6500,168.0000,159.8900,163.7200,25879300,2014-05-30,LMT
160.7300,168.8700,160.3600,163.8800,21520200,2014-06-30,LMT
166.9700,171.3600,156.2300,160.0400,28757600,2014-07-31,LMT
174.0000,177.1900,162.5201,166.7200,23726700,2014-08-29,LMT
182.7800,184.0900,172.3700,175.1400,28351417,2014-09-30,LMT
190.5700,192.3400,166.2800,181.1500,44799573,2014-10-31,LMT
191.5600,192.9400,184.3930,191.3000,25394723,2014-11-28,LMT
192.5700,198.7200,182.4050,190.9300,26351205,2014-12-31,LMT
188.3700,198.8800,186.8000,192.1000,26627928,2015-01-30,LMT
200.0500,207.0600,186.0100,188.4100,26027857,2015-02-27,LMT
202.9600,206.1900,195.6010,200.6700,27234433,2015-03-31,LMT
186.6000,202.5500,185.6500,202.1000,28425539,2015-04-30,LMT
188.2000,194.3100,185.9100,186.8000,21151097,2015-05-29,LMT
185.9000,194.4900,185.3300,189.4800,26442712,2015-06-30,LMT
207.1000,210.4100,186.0100,186.0100,28545126,2015-07-31,LMT
201.1800,213.3400,181.9100,207.2700,29197040,2015-08-31,LMT
207.3100,210.5300,197.0160,197.8700,27816779,2015-09-30,LMT
219.8300,225.1500,201.8100,206.3100,30566367,2015-10-30,LMT
219.1600,227.9100,211.7800,219.8900,27700562,2015-11-30,LMT
217.1500,223.1000,211.8500,220.0600,27205565,2015-12-31,LMT
211.0000,221.0000,200.4700,214.0000,40440556,2016-01-29,LMT
215.7900,220.1400,203.6500,209.2600,32714757,2016-02-29,LMT
221.5000,223.8600,210.9000,216.5900,24926221,2016-03-31,LMT
232.3800,234.5900,219.1700,219.9600,21630597,2016-04-29,LMT
236.2300,245.3700,231.3650,232.7400,23074350,2016-05-31,LMT
248.1700,248.7200,234.7500,235.9200,28273092,2016-06-30,LMT
252.7300,263.3700,247.8800,248.2400,54455635,2016-07-29,LMT
242.9700,266.9300,238.6000,252.6300,146231737,2016-08-31,LMT
239.7200,247.4800,235.2800,243.1300,30229314,2016-09-30,LMT
